InventoryID	Name	Display form	Alternate names	Computer name	ISO	Country	Family	z	y	x	z2	y2	x2	z3	y3	x3	p'	pʰ	p	p:	pʲ	pʲʰ	pʷ	ɓ̥	mp	ps	ʰb	b	bβ	b:	bʲ	bʷ	ɓ	b̰	mbʲ	mb	bz	t̪'	t̪ʰ	t̪	d̪	d̪ʰ	t̪ʙ	t'	tʰ	tx	ʰt	t	t:	nt	ɗ̥	tʲ'	tʲ	tʲʰ	tʷ	ts'	tsʰ	ts	tsʲʰ	tsʲ	nts	ʰd	d	dʰ	d:	nd	dʲ	ndʲ	ɗ	d̰	dz	ndz	ndzʲ	ʈ'	ʈʰ	ʈ	ʈʂ'	ʈʂʰ	ʈʂ	ɳʈʂ	ɖ	ɖʐ	ɳɖʐ	tʃ'	tʃʰ	tʃ	ntʃ	dʒ	ndʒ	cç	c'	cʰ	ʰc	c	c̰	ɟʝ	ʰɟ	ɟ	ɟ̰	kʲ'	kʲ	kʲʰ	kl	k̰	k'	kʰ	kx	ʰk	k	k:	ŋk	kʷ'	ʰkʷ	kʷ	kʷ:	kp	ɡ	ɡ:	ŋɡ	ŋɡʷ	ɠ	ɡ̰	ɡʷ	q'	qʰ	q	qʷ	ɢ	ʔʲ	ʔ	ʰm	m	m'	m̰	mʰ	mʲ	mʷ	m:	m̥	ɱ	n̪	ʰn	n	nʰ	nʲ	n:	n̰	n̥	ɲ	ɲ̰	ɲʰ	ɲ:	ɲ̥	ŋ	ŋʷ	ŋ̥	N	ɸ	ɸʲ	β	βʲ	fʷ	f	v	θ	ð	s̪	s	sʲ	s'	sʰ	z	ɬ	ʂ	ʐ	ʃ	ʒ	ʒ̺	ç	ʝ	x	xʲ	xl	xʷ	ɣ	ɣʷ	χ	χʷ	ʁ	h	h̃	hʲ	hʷ	ʕ	ʰw	β̞	w	w̃	w'	w̰	wʰ	wʲ	w:	ʋ	ð̞	ʰj	j	j̃	j̥	j'	j̰	j:	ɰ	ɾ	ɾ̃	ʰɾ	ɹ	ɾʲ	ʔɾ	ɺ	ɺ̥	r	r̥	l	ɭ	l̥	lʲ	l'	l:	l̪	ɻ	ɽ	ʎ	ʀ	ʙ	i	ĩ	ḭ̃	ḭ	i:	ĩ:	iʰ	ʏ	ɪ	ɪ:	ɪ̃	e	ḛ̃	ḛ	ẽ	e:	ẽ:	eʰ	ɛ	ɛ̃	ɛ:	ɛ̃:	æ	æ̃	æ:	æ̃:	a	ã̰	a̰	ã	a:	ã:	aʲ	ãʲ	aʲ:	aʰ	ɒ	ɒ:	ɒ̃	ɑ	ɑ̰	ɑ̃	ɑ:	ɔ	ɔ̃	ɔ:	ɔ̃:	o	õ̰	o̰	õ	o:	õ:	oʰ	oʲ	õʲ	ʊ	ʊ:	ʊ̃	u	ṵ̃	ṵ	ũ	u:	ũ:	uʰ	ɨ	ɨ̰	ɨ̃	ɨ:	ɨ̃:	ɨ̘	ɨi	ə	ə̰̃	ə̰	ə̃	ə:	ɘ	ə̃:	ɜ	ɐ̃	ʉ	ʉ̃	ʉ:	ɵ	ɵ:	œ	ø	ø:	ø̃	y	ỹ	ʌ	ʌ̃	ʌ:	ʌ̃:	ɤ	ɤ̃	ɤ:	ɯi	ɯ	ɯ̰	ɯ̃	ɯ:	ɯ̃:	tone	nasal harmony	Highland	Western Amazon 250m contour	Western Amazon 500m contour	Western Amazon 750m contour	Greater Amazon	Lesser Amazon	Vaupés	Vaupés Içana	Eastern Guaporé	Western Guaporé	Mamoré Guaporé	Upper Xingú	Upper Xingú and neighbors	Gran Chaco	Ecuadorean Colombian Andean sub-area	Orinoco, Northern Amazon	Southern Andes	Central, Northern Andes	Alt2 Southern Andes	Alt2 Central, Northern Andes	Alt2 Andes	People of the Center	Bibliographic information	Bibliographic information  2	Bibliographic information  3	Bibliographic information  4	Notes	Notes 2	Notes 3	Notes 4	Notes 5	Notes 6	Group notes	Group notes 2	Group notes 3
2111	Wayampi (Alto Jarí dialect)	Wayampi Alt J		WayampiAJ	oym_jri	French Guiana, Brazil	Tupí	426	0.943	-53.1569							0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0		1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0		0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Jensen, Cheryl Joyce. 1984. O desenvolvimento histórico da língua wayampi. MA thesis, Universidade Estadual de Campinas.												
2112	Wayampi (Ampari dialect)	Wayampi Ampr		WayampiAmp	oym_amp	French Guiana, Brazil	Tupí	143	1.445	-54.1691							0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0		0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0		0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Jensen, Cheryl Joyce. 1984. O desenvolvimento histórico da língua wayampi. MA thesis, Universidade Estadual de Campinas.												
2113	Xetá	Xetá		Xeta	xet	Brazil	Tupí	579	-23.1959	-50.4531							0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0		1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0		0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0		0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Vasconcelos, Eduardo Alves. 2008. Aspectos fonológicos da língua xetá. MA thesis, Universidade de Brasília.												
2114	Xipaya	Xipaya		Xipaya	xiy	Brazil	Tupí	89	-3.2196	-52.2093							0	0	1	0	0	0	0	0	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0		0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0		1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Rodrigues, Carmen R. 1995. Etude morphosyntasique de la langue xipaya (Brésil). Université Paris VII.												
2115	Zo'é	Zo'é		Zoe	pto	Brazil	Tupí	101	0.1792	-55.5808							0	0	1	0	0	0	0	0	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0		1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0		0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0				0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0		0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cabral, Ana Suelly. 2009. Caracterização do sistema de alinhamento do zo'é e os fatores condicionadores de suas múltiplas cisões. Anais do VI Congresso Internacional da Abralin, vol. 2, p. 3145-3153.				[public]Surface nasals are allophones of voiced oral stops due to suprasegmental nasalization on the morpheme level.								
2116	Sirionó	Sirionó		Siriono	srq	Bolivia	Tupí	290	-15.1066	-62.4107							0	0	1	0	0	0	0	0	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0		0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0		0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0		1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0		0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0		0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	Priest, P. N. and A. M. Priest. 1985. Diccionario Sirionó y Castellano. Cochabamba: Summe Institute of Linguistics (SIL).	Priest, P. N. and A. M. Priest. 1967. Sirionó. In E. Matteson (Ed.), Bolivian Indian Grammars, Volume 2 of Summer Institute of Linguistics Publications in Linguistics and Related Fields, pp. 195—255. Summer Institute of Linguistics (SIL).											
2117	Yuqui	Yuqui		Yuqui	yuq	Bolivia	Tupí	211	-16.9	-65							0	0	1	0	0	0	0	0	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0		0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	1	1	1	0	1	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0		0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0				0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0		0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	1	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	Villafañe, Lucrecia. 2004. Gramática yukí: Lengua tupí-guaraní de Bolivia. Tucamán, Argentina: Ediciones del Rectorado Universidad Nacional de Tucamán. 13-22.												
2118	Aikanã	Aikanã		Aikana	tba	Brazil	Isolate	341	-12.6607	-60.6678							0	0	1	0	0	0	0	0	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0		0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	Van de Voort, Hein. 2010. personal communication.				[public]ð̞ is an approximant that sometimes surfaces as a laminal [z].								
2119	Arára do Mato Grosso	Arára Mato G		AraraMG	axg	Brazil	Isolate		-9.5	-60							0	0	1	0	0	0	0	0	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0		0	0	1	0	0	0	0		0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0		0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0				0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0		0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	da Rocha D’Angelis, Wilmar. 2010. Pistas culturais para identificação lingüística dos arara do Rio Branco. Ms, Universidade Estadual de Campinas.												
2120	Hoti	Hoti	Yuwana	Hoti	yau	Venezuela	Isolate	219	5.5116	-65.496							0	0	0	0	0	0	0	0	0	0	1	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0		0	0	0		0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	1		1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0		0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0		0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Vilera Díaz, Diana C. 1985. Introducción morfológica de la lengua hoti. BA thesis, Universidad Central de Venezuela.												
2121	Kanoé	Kanoé		Kanoe	kxo	Brazil	Isolate	157	-11.8974	-64.7525							0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	1	0	0	0	0		0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0		0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0		0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	Bacelar, Laércio Nora. 2004. Gramática Da Língua Kanoê: descrição gramatical de uma língua isolada e ameaçada de extinção, falada ao sul do estado de Rondônia, Brasil. PhD dissertation, Katholieke Universiteit Nijmegen. 46-97.												
2122	Karirí-Xocó (Dzubukuá dialect)	Karirí-Xoc D		KaririXocoDz	kzw_dzu	Brazil	Isolate	96	-10	-37							0	0	1	0	0	0	0	0	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	1	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	de Queiroz, José Márcio Correia. 2012. Um estudo gramatical da língua Dzubukuá, família Karirí. PhD dissertation, Universidade Federal de Pernambuco.	de Queiroz, José Márcio Correia. 2008. Aspectos da fonologia dzubukuá. MA thesis, Universidade Federal de Pernambuco.											
2123	Kunza	Kunza	Atacameño	Kunza	kuz	Chile	Isolate	2215	-23.1017	-69.0117							1	0	1	0	0	0	0	0	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	0	1	0	0	0	1		1	0	0	1	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0		0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0				0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0		0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	Adelaar, Willem and Pieter Muysken. 2004. The Languages of the Andes. New York: Cambridge University Press. 380.												
2124	Kwaza	Kwaza		Kwaza	xwa	Brazil	Isolate	340	-12.35	-60.4							0	0	1	0	0	0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0		0	0	0		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0		0	0	0	0	0	0	0		0	0	0	1	0	0	0	0	0		1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0		0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0		0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	Voort, Hein van der. 2000. Kwaza or Koaiá, an Unclassified Language of Rondônia, Brazil. Indigenous Languages of Latin America 1. Leiden University, the Netherlands: CNWS Publications. 39-52.	Van der Voort, Hein. 2004. A Grammar of Kwaza. Berlin: Mouton de Gruyter. 45-68.			[public]Van der Voort's close-mid central unrounded /y/ is represented here as /ɨ/.	[public]Van der Voort states that “implosive [ɓ] and plosive [b] are in free variation” (52).	[public]Van der Voort states that “plosive [d] is a rare but free variant of /d/” (52)	[public]According to van der Voort, “/x/ is an apico-alveolar fricative [s̺] (henceforth symbolised as an extra retracted [s].” (54)	[public]According to van der Voort, “/c/ is a voiceless post-alveolar apical plosive...the /c/ could be considered as the plosive counterpart of the fricative /s/” (56)				
